EUROSYS_ITEM,Item,Time,Value
A7,Securities of euro area residents denominated in euro,2002-01-11,27847
A7,Securities of euro area residents denominated in euro,2002-01-18,27917
A7,Securities of euro area residents denominated in euro,2002-01-25,27927
A7,Securities of euro area residents denominated in euro,2002-02-01,27601
A7,Securities of euro area residents denominated in euro,2002-02-08,27922
A7,Securities of euro area residents denominated in euro,2002-11-01,32264
A7,Securities of euro area residents denominated in euro,2002-11-08,32554
A7,Securities of euro area residents denominated in euro,2002-11-15,32675
A7,Securities of euro area residents denominated in euro,2002-11-22,33099
A7,Securities of euro area residents denominated in euro,2002-11-29,33242
A7,Securities of euro area residents denominated in euro,2002-12-06,33231
A7,Securities of euro area residents denominated in euro,2002-12-13,33205
A7,Securities of euro area residents denominated in euro,2002-12-20,33253
A7,Securities of euro area residents denominated in euro,2002-12-27,33098
A7,Securities of euro area residents denominated in euro,2003-01-03,27824
A7,Securities of euro area residents denominated in euro,2003-01-10,27919
A7,Securities of euro area residents denominated in euro,2003-01-17,28016
A7,Securities of euro area residents denominated in euro,2003-01-24,28522
A7,Securities of euro area residents denominated in euro,2003-01-31,29054
A7,Securities of euro area residents denominated in euro,2003-02-07,30675
A7,Securities of euro area residents denominated in euro,2003-02-14,31685
A7,Securities of euro area residents denominated in euro,2003-02-21,32602
A7,Securities of euro area residents denominated in euro,2003-02-28,33484
A7,Securities of euro area residents denominated in euro,2003-03-07,33495
A7,Securities of euro area residents denominated in euro,2003-11-28,53627
A7,Securities of euro area residents denominated in euro,2003-12-05,54294
A7,Securities of euro area residents denominated in euro,2003-12-12,53865
A7,Securities of euro area residents denominated in euro,2003-12-19,54115
A7,Securities of euro area residents denominated in euro,2003-12-26,54130
A7,Securities of euro area residents denominated in euro,2004-01-02,61323
A7,Securities of euro area residents denominated in euro,2004-01-09,62044
A7,Securities of euro area residents denominated in euro,2004-01-16,62204
A7,Securities of euro area residents denominated in euro,2004-01-23,63069
A7,Securities of euro area residents denominated in euro,2004-01-30,63627
A7,Securities of euro area residents denominated in euro,2004-02-06,65306
A7,Securities of euro area residents denominated in euro,2004-02-13,65996
A7,Securities of euro area residents denominated in euro,2004-02-20,66094
A7,Securities of euro area residents denominated in euro,2004-02-27,66533
A7,Securities of euro area residents denominated in euro,2004-03-05,67968
A7,Securities of euro area residents denominated in euro,2004-03-12,68884
A7,Securities of euro area residents denominated in euro,2004-03-19,69049
A7,Securities of euro area residents denominated in euro,2004-03-26,68855
A7,Securities of euro area residents denominated in euro,2004-12-17,70053
A7,Securities of euro area residents denominated in euro,2004-12-24,69842
A7,Securities of euro area residents denominated in euro,2004-12-31,70244
A7,Securities of euro area residents denominated in euro,2005-01-07,70522
A7,Securities of euro area residents denominated in euro,2005-01-14,70980
A7,Securities of euro area residents denominated in euro,2005-01-21,71841
A7,Securities of euro area residents denominated in euro,2005-01-28,72601
A7,Securities of euro area residents denominated in euro,2005-02-04,72786
A7,Securities of euro area residents denominated in euro,2005-02-11,73500
A7,Securities of euro area residents denominated in euro,2005-02-18,74776
A7,Securities of euro area residents denominated in euro,2005-02-25,75393
A7,Securities of euro area residents denominated in euro,2005-03-04,76418
A7,Securities of euro area residents denominated in euro,2005-03-11,77716
A7,Securities of euro area residents denominated in euro,2005-03-18,78797
A7,Securities of euro area residents denominated in euro,2005-03-25,79736
A7,Securities of euro area residents denominated in euro,2005-04-01,79717
A7,Securities of euro area residents denominated in euro,2005-04-08,80706
A7,Securities of euro area residents denominated in euro,2005-04-15,80724
A7,Securities of euro area residents denominated in euro,2006-01-06,92987
A7,Securities of euro area residents denominated in euro,2006-01-13,93244
A7,Securities of euro area residents denominated in euro,2006-01-20,93749
A7,Securities of euro area residents denominated in euro,2006-01-27,95225
A7,Securities of euro area residents denominated in euro,2006-02-03,95530
A7,Securities of euro area residents denominated in euro,2006-02-10,96355
A7,Securities of euro area residents denominated in euro,2006-02-17,94335
A7,Securities of euro area residents denominated in euro,2006-02-24,94039
A7,Securities of euro area residents denominated in euro,2006-03-03,95472
A7,Securities of euro area residents denominated in euro,2006-03-10,94592
A7,Securities of euro area residents denominated in euro,2006-03-17,93830
A7,Securities of euro area residents denominated in euro,2006-03-24,95315
A7,Securities of euro area residents denominated in euro,2006-03-31,94845
A7,Securities of euro area residents denominated in euro,2006-04-07,95754
A7,Securities of euro area residents denominated in euro,2006-04-14,94880
A7,Securities of euro area residents denominated in euro,2006-04-21,95061
A7,Securities of euro area residents denominated in euro,2006-04-28,93827
A7,Securities of euro area residents denominated in euro,2006-05-05,93978
A7,Securities of euro area residents denominated in euro,2006-05-12,94953
A7,Securities of euro area residents denominated in euro,2007-02-02,82156
A7,Securities of euro area residents denominated in euro,2007-02-09,83383
A7,Securities of euro area residents denominated in euro,2007-02-16,84880
A7,Securities of euro area residents denominated in euro,2007-02-23,85892
A7,Securities of euro area residents denominated in euro,2007-03-02,86499
A7,Securities of euro area residents denominated in euro,2007-03-09,86790
A7,Securities of euro area residents denominated in euro,2007-03-16,87663
A7,Securities of euro area residents denominated in euro,2007-03-23,88095
A7,Securities of euro area residents denominated in euro,2007-03-30,88942
A7,Securities of euro area residents denominated in euro,2007-04-06,90329
A7,Securities of euro area residents denominated in euro,2007-04-13,90556
A7,Securities of euro area residents denominated in euro,2007-04-20,90486
A7,Securities of euro area residents denominated in euro,2007-04-27,92358
A7,Securities of euro area residents denominated in euro,2007-05-04,93066
A7,Securities of euro area residents denominated in euro,2007-05-11,93454
A7,Securities of euro area residents denominated in euro,2007-05-18,93424
A7,Securities of euro area residents denominated in euro,2007-05-25,94505
A7,Securities of euro area residents denominated in euro,2007-06-01,94861
A7,Securities of euro area residents denominated in euro,2008-02-22,104774
A7,Securities of euro area residents denominated in euro,2008-02-29,106069
A7,Securities of euro area residents denominated in euro,2008-03-07,107501
A7,Securities of euro area residents denominated in euro,2008-03-14,107291
A7,Securities of euro area residents denominated in euro,2008-03-21,107287
A7,Securities of euro area residents denominated in euro,2008-03-28,108332
A7,Securities of euro area residents denominated in euro,2008-04-04,109612
A7,Securities of euro area residents denominated in euro,2008-04-11,109597
A7,Securities of euro area residents denominated in euro,2008-04-18,109302
A7,Securities of euro area residents denominated in euro,2008-04-25,109350
A7,Securities of euro area residents denominated in euro,2008-05-02,110015
A7,Securities of euro area residents denominated in euro,2008-05-09,110608
A7,Securities of euro area residents denominated in euro,2008-05-16,112212
A7,Securities of euro area residents denominated in euro,2008-05-23,112357
A7,Securities of euro area residents denominated in euro,2008-05-30,114000
A7,Securities of euro area residents denominated in euro,2008-06-06,114943
A7,Securities of euro area residents denominated in euro,2008-06-13,115223
A7,Securities of euro area residents denominated in euro,2008-06-20,115296
A7,Securities of euro area residents denominated in euro,2008-06-27,114708
A7,Securities of euro area residents denominated in euro,2009-03-20,289545
A7,Securities of euro area residents denominated in euro,2009-03-27,290571
